camarapk,nome,UFNasc,UFAtuacao,codinomes,partidos,profissoes,cargos,legislaturas,foto,veja,politicosorg,wiki,curriculo,votocunha,urls,outros
101956,Nilson Alfredo Gibson Duarte Rodrigues,PE,,Nilson Gibson,"MDB,ARENA,PDS,PMDB,PMN,PSB",Professor Universitário,,,http://www.camara.gov.br/internet/deputado/bandep/74429.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101956&tipo=0,
98264,Pedro da Silva Corrêa de Oliveira Andrade Neto,RJ,PE,Pedro Corrêa,"PTB,ARENA,PDS,PFL,PPB,PP",Médico,,52,http://www.camara.gov.br/internet/deputado/bandep/74431.jpg,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/pedro-correa.shtml?scrollto=conteudo-rede,,pt.wikipedia.org/wiki/Pedro_Corrêa,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98264&tipo=0,
102131,Roberto Magalhães Melo,RN,,Roberto Magalhães,"ARENA,PDS,PFL,PSDB,PTB,PFL,DEM",Advogado e Professor Universitário,,52.53,http://www.camara.gov.br/internet/deputado/bandep/74433.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=102131&tipo=0,
98409,Salatiel Sousa Carvalho,MA,,Salatiel Carvalho,"PFL,PTR,PPB,PMDB",Engenheiro Elétrico,,52,http://www.camara.gov.br/internet/deputado/bandep/74434.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98409&tipo=0,
98452,Severino Sérgio Estelita Guerra,PE,,Sergio Guerra,"PSB,PDT,PMDB,PSDB",,,54,http://www.camara.gov.br/internet/deputado/bandep/74435.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98452&tipo=0,
98464,Severino José Cavalcanti Ferreira,PE,,Severino Cavalcanti,"UDN,ARENA,PDS,PDC,PL,PPR,PFL,PPB,PP",Secundário,,52,http://www.camara.gov.br/internet/deputado/bandep/74436.jpg,,http://www.politicos.org.br/severino-cavalcanti,pt.wikipedia.org/wiki/Severino_Cavalcanti,Escândalo do Mensalinho (Renunciou   para evitar a cassação),,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98464&tipo=0,
102277,Vicente Manuel Leite André Gomes,PE,,Vicente André Gomes,"MDB,PMDB,PDT,PSB",Médico,,,http://www.camara.gov.br/internet/deputado/bandep/74437.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=102277&tipo=0,
102294,Wilson de Queiroz Campos,PE,,Wilson Campos,"UDN,ARENA,PMDB,PSDB",Economista e Empresário,,,http://www.camara.gov.br/internet/deputado/bandep/74438.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=102294&tipo=0,
96789,Albérico Cordeiro da Silva,AL,,Albérico Cordeiro,"ARENA,PDS,PFL,PTB",Jornalista,,,http://www.camara.gov.br/internet/deputado/bandep/74440.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=96789&tipo=0,
97004,Augusto Cesar Cavalcante Farias,AL,,Augusto Farias,"PSC,PPB,PFL,PPB,PTB",Advogado e Empresário,,53,http://www.camara.gov.br/internet/deputado/bandep/74441.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97004&tipo=0,
99214,Amarildo Martins da Silva,GO,TO,Pastor Amarildo,"PPB,PSB,PSC,PMDB,PSC",Empresário e Técnico em Contabilidade,,52,http://www.camara.gov.br/internet/deputado/bandep/74444.jpg,,http://www.politicos.org.br/amarildo-martins-da-silva,pt.wikipedia.org/wiki/Amarildo_Martins_da_Silva,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99214&tipo=0,
99146,João Castelo Ribeiro Gonçalves,MA,,João Castelo,"ARENA,PDS,PRN,PPB,PSDB",Advogado e Empresário,,52.55,http://www.camara.gov.br/internet/deputado/bandep/74445.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99146&tipo=0,
99139,Paulo Celso Fonseca Marinho,MA,,Paulo Marinho,"PMDB,PSC,PFL,PL",Advogado e Servidor Público,,52,http://www.camara.gov.br/internet/deputado/bandep/74448.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99139&tipo=0,
99648,Francisco Almeida Lima,CE,,Almeida De Jesus,"PFL,PDT,PTB,PMDB,PL",Servidor Público,,52,http://www.camara.gov.br/internet/deputado/bandep/74451.jpg,,http://www.politicos.org.br/almeida-de-jesus,,Sanguessugas (Escândalo das Ambulâncias),,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99648&tipo=0,
99387,Átila Freitas Lira,PI,,Átila Lira,"PSB,MDB,PDS,PSDB,ARENA,PFL",Economista e Administrador de Empresas,,"52,53,54,55",http://www.camara.gov.br/internet/deputado/bandep/74459.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99387&tipo=0,
100069,Lavoisier Maia Sobrinho,PB,,Lavoisier Maia,"PFL,PSD,ARENA,PL,PSDB,PTB,PDS,PSB",Médico e Professor,,52,http://www.camara.gov.br/internet/deputado/bandep/74463.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100069&tipo=0,
100157,Carlos Marques Dunga,PB,PB,Carlos Dunga,"ARENA,PDS,PFL,PRN,PMDB,PTB","Advogado, Pecuarista e Professor",,52,http://www.camara.gov.br/internet/deputado/bandep/74466.jpg,,http://www.politicos.org.br/carlos-marques-dunga,pt.wikipedia.org/wiki/Carlos_Dunga,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100157&tipo=0,
100186,Inaldo Rocha Leitão,PB,,Inaldo Leitão,"MDB,PMDB,PSDB,PL",Advogado e Professor,,52,http://www.camara.gov.br/internet/deputado/bandep/74469.jpg,,http://www.politicos.org.br/inaldo-leitao,,"Crime Contra o Patrimônio, Declaração Falsa de Imposto de Renda",,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100186&tipo=0,
100150,Marcondes Iran Benevides Gadelha,PB,,Marcondes Gadelha,"PSB,PTB,MDB,PMDB,PDS,PSC,PFL",Médico,,"52,53,55",http://www.camara.gov.br/internet/deputado/bandep/74470.jpg,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/marcondes-gadelha.shtml?scrollto=conteudo-rede,,,"Arquivo 7, p. 4",,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100150&tipo=0,
100430,Joaquim Francisco de Freitas Cavalcanti,PE,,Joaquim Francisco,"ARENA,PDS,PFL,PTB,PFL",Advogado,,52,http://www.camara.gov.br/internet/deputado/bandep/74477.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100430&tipo=0,
99274,Marcos Antônio de Barros,PE,,Marcos De Jesus,"PTB,PST,PSDB,PL,PFL,sp","Radialista, Pastor Evangélico e Auxiliar de Enfermagem",,52,http://www.camara.gov.br/internet/deputado/bandep/74479.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99274&tipo=0,
113023,Hamilton Nobre Casara,RO,,Hamilton Casara,"PSDB,PSB,PL,PSDB",Engenheiro Agrônomo,,52,http://www.camara.gov.br/internet/deputado/bandep/74489.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=113023&tipo=0,
116604,Sérgio Ramos Caiado,GO,,Sérgio Caiado,"PDS,PSDB,PPB,ARENA",Agropecuarista e Advogado,,52,http://www.camara.gov.br/internet/deputado/bandep/74497.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=116604&tipo=0,
101152,Benedito de Lira,AL,,Benedito De Lira,"ARENA,PDS,PFL,PTB,PPB,PP","Advogado, Servidor Público e Pecuarista",,52.53,http://www.camara.gov.br/internet/deputado/bandep/74517.jpg,,http://www.politicos.org.br/benedito-de-lira,pt.wikipedia.org/wiki/Benedito_de_Lira,Sanguessugas (Escândalo das Ambulâncias),,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101152&tipo=0,
97835,José Thomaz da Silva Nonô Netto,AL,,José Thomaz Nonô,"PDS,PFL,PMDB,PSDB,PFL","Agricultor, Advogado e Promotor de Justiça",,52,http://www.camara.gov.br/internet/deputado/bandep/74520.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97835&tipo=0,
97917,Luiz Dantas Lima,AL,,Luiz Dantas,"PMDB,PRN,PSC,PSD,PST,PRTB,PTB",Agrônomo,,52,http://www.camara.gov.br/internet/deputado/bandep/74521.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97917&tipo=0,
101909,Moacyr Lopes de Andrade,AL,,Moacyr Andrade,"MDB,PMDB,PPR,PPB","Médico, Professor Universitário e Dentista",,,http://www.camara.gov.br/internet/deputado/bandep/74522.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101909&tipo=0,
98495,Pedro Talvane Luis Gama de Albuquerque Neto,AL,,Talvane Albuquerque Neto,"PTR,PPB,PFL,PTN",Médico,,,http://www.camara.gov.br/internet/deputado/bandep/74523.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98495&tipo=0,
97109,José Cleonâncio da Fonseca,SE,SE,Cleonâncio Fonseca,"UDN,ARENA,PDS,PFL,PRN,PPR,PSDB,PPR,PPB,PMDB,PPB,PP",Agropecuarista e Citricultor,,52,http://www.camara.gov.br/internet/deputado/bandep/74527.jpg,,,pt.wikipedia.org/wiki/José_Cleonâncio_da_Fonseca,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97109&tipo=0,
101539,Jerônimo de Oliveira Reis,SE,,Jerônimo Reis,"PFL,PMN,PSDB,PTB,PFL,DEM",Comerciante e Político,,53,http://www.camara.gov.br/internet/deputado/bandep/74528.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101539&tipo=0,
97828,José Teles de Mendonça,SE,,José Teles,"ARENA,PDS,PPR,PPB,PSDB",Agropecuarista e Empresário,,,http://www.camara.gov.br/internet/deputado/bandep/74529.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97828&tipo=0,
101685,José Wilson da Cunha,SE,,Wilson Cunha,"MDB,PDS,PDT,PMDB,PFL,PTB",Servidor Público,,,http://www.camara.gov.br/internet/deputado/bandep/74531.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101685&tipo=0,
96971,Aroldo Cedraz de Oliveira,BA,,Aroldo Cedraz,"MDB,PMDB,PRN,PFL","Professor Universitário, Empresário e Médico Veterinário",,52,http://www.camara.gov.br/internet/deputado/bandep/74534.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=96971&tipo=0,
97124,Coriolano Sousa Sales,BA,,Coriolano Sales,"PMDB,PSB,PDT,PMDB,PFL",Advogado,,52,http://www.camara.gov.br/internet/deputado/bandep/74538.jpg,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/coriolano-sales.shtml?scrollto=conteudo-rede,http://www.politicos.org.br/coriolano-sales,pt.wikipedia.org/wiki/Coriolano_Sales,Sanguessugas (Escândalo das Ambulâncias),,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97124&tipo=0,
101295,Domingos Leonelli Netto,BA,,Domingos Leonelli,"MDB,PMDB,PSB,PSDB,PSB",Publicitário,,,http://www.camara.gov.br/internet/deputado/bandep/74539.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101295&tipo=0,
97321,Felix de Almeida Mendonça,BA,,Félix Mendonça,"PTN,UDN,PDS,ARENA,PTB,PFL,DEM",Engenheiro Civil e Construtor,,52.53,http://www.camara.gov.br/internet/deputado/bandep/74542.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97321&tipo=0,
97448,Haroldo Borges Rodrigues Lima,BA,,Haroldo Lima,"PCdoB,PMDB,PCdoB",Engenheiro,,,http://www.camara.gov.br/internet/deputado/bandep/74545.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97448&tipo=0,
97545,Jairo Azi,BA,,Jairo Azi,"PR,ARENA,PDS,PFL,PDC,PPR,PSD,PFL,PPR",Médico,,,http://www.camara.gov.br/internet/deputado/bandep/74546.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97545&tipo=0,
101596,Jonival Lucas da Silva,BA,,Jonival Lucas,"PDS,PFL,PDC,PPR,PSD,PFL,PMDB",Administrador,,,http://www.camara.gov.br/internet/deputado/bandep/74551.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101596&tipo=0,
97862,Leur Antonio de Britto Lomanto,BA,,Leur Lomanto,"ARENA,PDS,PFL,PMDB",Advogado,,,http://www.camara.gov.br/internet/deputado/bandep/74555.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97862&tipo=0,
100422,Ricardo Ferreira Fiuza,CE,,Ricardo Fiuza,"ARENA,PDS,PFL,PPB,PP",Advogado,,52,http://www.camara.gov.br/internet/deputado/bandep/74557.jpg,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/ricardo-fiuza.shtml?scrollto=conteudo-rede,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100422&tipo=0,
100086,Givaldo de Sá Gouveia,SE,,Givaldo Carimbão,"PTR,PV,PROS,PHS",Comerciante e Gráfico,,"52,53,54,55",http://www.camara.gov.br/internet/deputado/bandep/74558.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100086&tipo=0,
100092,João Caldas da Silva,AL,,João Caldas,"PMN,PL,PST,PL,PEN,SD",Advogado,,52.54,http://www.camara.gov.br/internet/deputado/bandep/74559.jpg,,,,Sanguessugas (Escândalo das Ambulâncias),,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100092&tipo=0,
100098,José Regis Barros Cavalcante,AL,,Regis Cavalcante,"MDB,PMDB,PSB,PCB,PPS","Advogado, Jornalista e Radialista",,,http://www.camara.gov.br/internet/deputado/bandep/74560.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100098&tipo=0,
99749,Artur Sérgio de Almeida Reis,SE,,Sérgio Reis,"PMN,PSL,PSDB,PTB",Radialista e Comerciante,,,http://www.camara.gov.br/internet/deputado/bandep/74564.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99749&tipo=0,
99457,Jonival Lucas da Silva Junior,BA,,Jonival Lucas Junior,"PDC,PPB,PFL,PMDB,PTB",Economista,,52,http://www.camara.gov.br/internet/deputado/bandep/74568.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99457&tipo=0,
99496,Francisco Waldir Pires de Souza,BA,BA,Waldir Pires,"PTB,PSDPT,PDT,PSDB,PMDB",Advogado e Professor,,,http://www.camara.gov.br/internet/deputado/bandep/74576.jpg,,,pt.wikipedia.org/wiki/Waldir_Pires,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99496&tipo=0,
99823,Júlio Cesar Gomes Dos Santos,MG,,Cabo Júlio,"PL,PST,PSB,PSC,PMDB",Policial Militar,,52,http://www.camara.gov.br/internet/deputado/bandep/74577.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99823&tipo=0,
99830,Cleuber Brandão Carneiro,BA,,Cleuber Carneiro,"PDS,ARENA,PFL,PTB","Advogado, Professor, Produtor Rural e Comerciante",,52,http://www.camara.gov.br/internet/deputado/bandep/74578.jpg,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/cleuber-carneiro.shtml?scrollto=conteudo-rede,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99830&tipo=0,
99861,Hélio Calixto da Costa,MG,,Hélio Costa,"MDB,PMDB,PP,PFL,PMDB","Jornalista, Repórter, Locutor, Publicitário, Tradutor e Redator",,,http://www.camara.gov.br/internet/deputado/bandep/74583.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99861&tipo=0,
99871,José Militão Costa,MG,,José Militão,"PP,PMDB,PFL,PSDB,PTB",Servidor Público,,52,http://www.camara.gov.br/internet/deputado/bandep/74584.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99871&tipo=0,
99925,Romeu Ferreira de Queiroz,MG,MG,Romeu Queiroz,"PMDB,PRS,PTB,PSDB,PTB",Advogado e Empresário,,52,http://www.camara.gov.br/internet/deputado/bandep/74591.jpg,,http://www.politicos.org.br/romeu-ferreira-de-queiroz,pt.wikipedia.org/wiki/Romeu_Ferreira_de_Queiroz,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99925&tipo=0,
99932,Ronaldo Vasconcellos Novais,MG,,Ronaldo Vasconcellos,"PMDB,PL,PFL,PL,PTB",Professor Universitário e Engenheiro Eletricista,,52,http://www.camara.gov.br/internet/deputado/bandep/74592.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99932&tipo=0,
98271,Pedro Irujo Yaniz,Espanha,,Pedro Irujo,"PMDB,PRN,PMDB,PFL,PL,sp,PMDB",Empresário,,52,http://www.camara.gov.br/internet/deputado/bandep/74637.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98271&tipo=0,
102063,Luiz Humberto Prisco Viana,BA,,Prisco Viana,"PPR,ARENA,PDS,PMDB,PPB",Jornalista e Servidor Público,,,http://www.camara.gov.br/internet/deputado/bandep/74638.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=102063&tipo=0,
102139,Roberto Figueira Santos,BA,,Roberto Santos,"ARENA,PP,PMDB,PSDB",Médico,,,http://www.camara.gov.br/internet/deputado/bandep/74639.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=102139&tipo=0,
98386,Roland Lavigne do Nascimento,BA,,Roland Lavigne,"PMDB,PL,PFL,PMDB,PSDB",Médico,,52,http://www.camara.gov.br/internet/deputado/bandep/74640.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98386&tipo=0,
102318,Severiano Alves de Souza,BA,,Severiano Alves,"PFL,PSDB,PDT,PMDB",Advogado e Procurador Federal,,52.53,http://www.camara.gov.br/internet/deputado/bandep/74641.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=102318&tipo=0,
98538,Ursicino Pinto de Queiroz,BA,,Ursicino Queiroz,"PSB,ARENA,PDS,PFL",Médico,,,http://www.camara.gov.br/internet/deputado/bandep/74644.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98538&tipo=0,
97418,Genésio Bernardino de Souza,MG,,Genésio Bernardino,"PSD,MDB,PP,PMDB",Médico,,,http://www.camara.gov.br/internet/deputado/bandep/74659.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97418&tipo=0,
97468,Herculano Anghinetti,MG,,Herculano Anghinetti,"PMN,PSDB,PPB,PP",Corretor de Seguros e Produtor Rural,,52,http://www.camara.gov.br/internet/deputado/bandep/74660.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97468&tipo=0,
97499,Ibrahim Abi-Ackel,MG,,Ibrahim Abi-Ackel,"PSD,ARENA,PDS,PPR,PPB,PP",Advogado e Professor Universitário,,52,http://www.camara.gov.br/internet/deputado/bandep/74663.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97499&tipo=0,
102457,Israel Pinheiro Filho,MG,,Israel Pinheiro,"PSD,ARENA,PDS,PFL,PMDB,PRS,PTB",Engenheiro Civil,,,http://www.camara.gov.br/internet/deputado/bandep/74664.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=102457&tipo=0,
100225,Magno Pereira Malta,BA,,Magno Malta,"PTB,PTB,PMDB,PST,PL",Pastor Evangélico e Músico,,,http://www.camara.gov.br/internet/deputado/bandep/74672.jpg,http://veja.abril.com.br/infograficos/rede-escandalos/perfil/magno-malta.shtml?scrollto=conteudo-rede,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100225&tipo=0,
100231,Max Freitas Mauro,ES,,Max Mauro,"MDB,PMDB,PDT,PMN,PTB",Médico,,,http://www.camara.gov.br/internet/deputado/bandep/74673.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100231&tipo=0,
99522,Almerinda Filgueiras de Carvalho,RJ,,Almerinda De Carvalho,"PFL,PPB,PSB,PMDB",Professora e Pedagoga,,52,http://www.camara.gov.br/internet/deputado/bandep/74675.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99522&tipo=0,
99541,Cornélio Ribeiro,RJ,,Cornélio Ribeiro,"PMDB,PDT,PSB,PL",Empresário,,,http://www.camara.gov.br/internet/deputado/bandep/74677.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99541&tipo=0,
99529,Itanildes Orlando Fernandes,RJ,,Dino Fernandes,"MDB,PMDB,PTR,PRN,PST,PFL,PSC,PSDB,PPB",Advogado,,,http://www.camara.gov.br/internet/deputado/bandep/74679.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99529&tipo=0,
99573,Heleno Augusto de Lima,PB,PB,Dr. Heleno,"PSB,PSDB,PP,PMDB,PSC",Advogado e Contador,,52,http://www.camara.gov.br/internet/deputado/bandep/74680.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99573&tipo=0,
99547,Luiz Antônio Dantas Ribeiro,RJ,,Luiz Ribeiro,"PFL,PMDB,PFL,PSDB",Médico e Professor,,,http://www.camara.gov.br/internet/deputado/bandep/74681.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99547&tipo=0,
99570,Eduardo da Costa Paes,RJ,,Eduardo Paes,"PV,PFL,PTB,PFL,PSDB",Bacharel em Direito,,52,http://www.camara.gov.br/internet/deputado/bandep/74683.jpg,,,pt.wikipedia.org/wiki/Eduardo_Paes,"Arquivo 6, p. 23",,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99570&tipo=0,
99585,Iédio Rosa da Silva,RJ,,Iédio Rosa,"MDB,PMDB,PSB,PFL",Advogado,,,http://www.camara.gov.br/internet/deputado/bandep/74684.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99585&tipo=0,
99558,Luís Eduardo Almeida de Oliveira,RJ,,Luisinho,"PSDB,PPB,PSDB,PDT,PST,PPB",Servidor Público,,,http://www.camara.gov.br/internet/deputado/bandep/74687.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99558&tipo=0,
99595,Matusael do Nascimento,RJ,,Mattos Nascimento,"PSDB,PMDB,PST,PRTB,PST,PL,PST",Músico,,,http://www.camara.gov.br/internet/deputado/bandep/74689.jpg,,,,,,http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99595&tipo=0,
